2025-02-01 12:31:22,881 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 16:53:29,441 | INFO | merge_tabelas | Vendas: Index(['ID_Venda;ID_Cliente;ID_Produto;ID_Loja;ID_Atendente;Quantidade;Data'], dtype='object')
2025-02-01 16:53:29,441 | INFO | merge_tabelas | Produtos: Index(['id', 'nome', 'preco', 'categoria'], dtype='object')
2025-02-01 16:53:29,442 | INFO | merge_tabelas | Clientes: Index(['ID_Cliente;Nome;Idade;Email;Telefone'], dtype='object')
2025-02-01 16:53:29,442 | INFO | merge_tabelas | Lojas: Index(['id_loja', 'nome_loja', 'zona_loja', 'gerente'], dtype='object')
2025-02-01 16:53:29,442 | ERROR | Main | Não foi possivel gerar todas as analises, erro: A tabela 'clientes' não contém uma coluna 'id'. Verifique a estrutura.
2025-02-01 16:56:38,521 | INFO | root | 🔄 Iniciando o reset da base de dados...
2025-02-01 16:56:38,521 | INFO | root | 🗑️ Base de dados apagada: loja.db
2025-02-01 16:56:38,521 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 16:56:38,525 | INFO | DatabaseManager | Query executada com sucesso: 
CREATE TABLE IF NOT EXISTS lojas (
    id_loja INTEGER PRIMARY KEY AUTOINCREMENT,
    nome_loja TEXT NOT NULL,
    zona_loja TEXT NOT NULL,
    gerente TEXT NOT NULL
);

2025-02-01 16:56:38,525 | INFO | DatabaseManager | Criada a tabela lojas.
2025-02-01 16:56:38,529 | INFO | DatabaseManager | Query executada com sucesso: CREATE TABLE IF NOT EXISTS atendentes (
    id_atendente INTEGER PRIMARY KEY AUTOINCREMENT,
    nome_atendente TEXT NOT NULL,
    id_loja INTEGER NOT NULL,
    FOREIGN KEY (id_loja) REFERENCES lojas(id_loja)
);

2025-02-01 16:56:38,529 | INFO | DatabaseManager | Criada a tabela atendentes.
2025-02-01 16:56:38,533 | INFO | DatabaseManager | Query executada com sucesso: 
CREATE TABLE IF NOT EXISTS clientes (
    id INTEGER PRIMARY KEY AUTOINCREMENT,
    nome TEXT NOT NULL,
    email TEXT NOT NULL,
    id_loja INTEGER NOT NULL,
    FOREIGN KEY (id_loja) REFERENCES lojas(id_loja)
);

2025-02-01 16:56:38,533 | INFO | DatabaseManager | Criada a tabela clientes.
2025-02-01 16:56:38,537 | INFO | DatabaseManager | Query executada com sucesso: 
CREATE TABLE IF NOT EXISTS produtos (
    id INTEGER PRIMARY KEY AUTOINCREMENT,
    nome TEXT NOT NULL,
    preco INTEGER NOT NULL,
    categoria TEXT NOT NULL
);

2025-02-01 16:56:38,537 | INFO | DatabaseManager | Criada a tabela produtos.
2025-02-01 16:56:38,540 | INFO | DatabaseManager | Query executada com sucesso: 
CREATE TABLE IF NOT EXISTS vendas (
    id_venda INTEGER PRIMARY KEY AUTOINCREMENT,
    id_produto INTEGER NOT NULL,
    id_cliente INTEGER NOT NULL,
    id_loja INTEGER NOT NULL,
    id_atendente INTEGER NOT NULL,  -- NOVO CAMPO
    quantidade INTEGER NOT NULL,
    data DATE NOT NULL,
    FOREIGN KEY (id_produto) REFERENCES produtos(id),
    FOREIGN KEY (id_cliente) REFERENCES clientes(id),
    FOREIGN KEY (id_loja) REFERENCES lojas(id),
    FOREIGN KEY (id_atendente) REFERENCES atendentes(id_atendente) -- RELACIONANDO A VENDA COM O ATENDENTE
);

2025-02-01 16:56:38,540 | INFO | DatabaseManager | Criada a tabela vendas.
2025-02-01 16:56:38,540 | INFO | root | ✅ Estrutura do banco de dados recriada com sucesso.
2025-02-01 16:56:38,540 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 16:56:38,556 | INFO | DatabaseManager | Dados do arquivo data/Lojas.csv carregados na tabela 'lojas' com sucesso.
2025-02-01 16:56:38,556 | INFO | root | 📂 Dados carregados para a tabela 'lojas'.
2025-02-01 16:56:38,567 | INFO | DatabaseManager | Dados do arquivo data/Atendentes.csv carregados na tabela 'atendentes' com sucesso.
2025-02-01 16:56:38,568 | INFO | root | 📂 Dados carregados para a tabela 'atendentes'.
2025-02-01 16:56:38,577 | INFO | DatabaseManager | Dados do arquivo data/Produtos.csv carregados na tabela 'produtos' com sucesso.
2025-02-01 16:56:38,577 | INFO | root | 📂 Dados carregados para a tabela 'produtos'.
2025-02-01 16:56:38,587 | INFO | DatabaseManager | Dados do arquivo data/Clientes.csv carregados na tabela 'clientes' com sucesso.
2025-02-01 16:56:38,588 | INFO | root | 📂 Dados carregados para a tabela 'clientes'.
2025-02-01 16:56:38,597 | INFO | DatabaseManager | Dados do arquivo data/Vendas.csv carregados na tabela 'vendas' com sucesso.
2025-02-01 16:56:38,597 | INFO | root | 📂 Dados carregados para a tabela 'vendas'.
2025-02-01 16:56:38,598 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 16:56:38,599 | INFO | root | 🔹 Lojas (Primeiros 5 registros):
2025-02-01 16:56:38,607 | INFO | root | 🔹 Atendentes (Primeiros 5 registros):
2025-02-01 16:56:38,612 | INFO | root | 🔹 Produtos (Primeiros 5 registros):
2025-02-01 16:56:38,619 | INFO | root | 🔹 Clientes (Primeiros 5 registros):
2025-02-01 16:56:38,625 | INFO | root | 🔹 Vendas (Primeiros 5 registros):
2025-02-01 16:56:38,632 | INFO | root | 🚀 Reset concluído com sucesso!
2025-02-01 16:56:46,505 | INFO | DatabaseManager | Usando banco de dados: C:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 16:59:42,295 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 16:59:42,300 | INFO | merge_tabelas | Tabelas carregadas com sucesso.
2025-02-01 16:59:42,301 | INFO | merge_tabelas | Colunas disponíveis:
Vendas: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data'],
      dtype='object')
Produtos: Index(['ID_Produto', 'Nome_Produto', 'Categoria', 'Preço'], dtype='object')
Clientes: Index(['ID_Cliente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
Lojas: Index(['ID_Loja', 'Nome_Loja', 'Endereço', 'Telefone'], dtype='object')
Atendentes: Index(['ID_Atendente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
2025-02-01 16:59:42,301 | ERROR | Main | Não foi possivel gerar todas as analises, erro: A tabela 'vendas' não contém as colunas necessárias: ['id_venda', 'id_produto', 'id_cliente', 'id_loja', 'id_atendente', 'quantidade']
2025-02-01 17:01:14,608 | INFO | DatabaseManager | Usando banco de dados: C:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 17:05:06,744 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 17:05:06,750 | INFO | merge_tabelas | Tabelas carregadas com sucesso.
2025-02-01 17:05:06,750 | INFO | merge_tabelas | Colunas disponíveis:
Vendas: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data'],
      dtype='object')
Produtos: Index(['ID_Produto', 'Nome_Produto', 'Categoria', 'Preço'], dtype='object')
Clientes: Index(['ID_Cliente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
Lojas: Index(['ID_Loja', 'Nome_Loja', 'Endereço', 'Telefone'], dtype='object')
Atendentes: Index(['ID_Atendente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
2025-02-01 17:05:06,756 | INFO | merge_tabelas | Merge das tabelas realizado com sucesso.
2025-02-01 17:05:06,756 | ERROR | Main | Não foi possivel gerar todas as analises, erro: 'preco'
2025-02-01 17:05:46,908 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 17:05:46,914 | INFO | merge_tabelas | Tabelas carregadas com sucesso.
2025-02-01 17:05:46,914 | INFO | merge_tabelas | Colunas disponíveis:
Vendas: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data'],
      dtype='object')
Produtos: Index(['ID_Produto', 'Nome_Produto', 'Categoria', 'Preço'], dtype='object')
Clientes: Index(['ID_Cliente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
Lojas: Index(['ID_Loja', 'Nome_Loja', 'Endereço', 'Telefone'], dtype='object')
Atendentes: Index(['ID_Atendente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
2025-02-01 17:05:46,920 | INFO | merge_tabelas | Merge das tabelas realizado com sucesso.
2025-02-01 17:05:46,920 | ERROR | Main | Não foi possivel gerar todas as analises, erro: 'preco'
2025-02-01 17:07:37,739 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 17:07:37,745 | INFO | merge_tabelas | Tabelas carregadas com sucesso.
2025-02-01 17:07:37,745 | INFO | merge_tabelas | Colunas disponíveis:
Vendas: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data'],
      dtype='object')
Produtos: Index(['ID_Produto', 'Nome_Produto', 'Categoria', 'Preço'], dtype='object')
Clientes: Index(['ID_Cliente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
Lojas: Index(['ID_Loja', 'Nome_Loja', 'Endereço', 'Telefone'], dtype='object')
Atendentes: Index(['ID_Atendente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
2025-02-01 17:07:37,751 | INFO | merge_tabelas | Merge das tabelas realizado com sucesso.
2025-02-01 17:07:37,751 | INFO | merge_tabelas | Coluna 'Receita_Total' criada.
2025-02-01 17:07:37,752 | INFO | merge_tabelas | Colunas renomeadas: Index(['ID Venda', 'ID Cliente', 'ID Produto', 'ID Loja', 'ID Atendente',
       'Quantidade', 'Data', 'Produto', 'Categoria', 'Preco', 'Nome_x',
       'Idade_x', 'Email_x', 'Telefone_x', 'Loja', 'Endereço', 'Telefone_y',
       'Nome_y', 'Idade_y', 'Email_y', 'Telefone', 'Receita_Total'],
      dtype='object')
2025-02-01 17:07:37,752 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Cliente', 'ID Produto', 'ID Loja', 'ID Atendente',
       'Quantidade', 'Data', 'Produto', 'Categoria', 'Preco', 'Nome_x',
       'Idade_x', 'Email_x', 'Telefone_x', 'Loja', 'Endereço', 'Telefone_y',
       'Nome_y', 'Idade_y', 'Email_y', 'Telefone', 'Receita_Total'],
      dtype='object')
2025-02-01 17:07:37,752 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 17:07:37,757 | INFO | merge_tabelas | Tabelas carregadas com sucesso.
2025-02-01 17:07:37,757 | INFO | merge_tabelas | Colunas disponíveis:
Vendas: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data'],
      dtype='object')
Produtos: Index(['ID_Produto', 'Nome_Produto', 'Categoria', 'Preço'], dtype='object')
Clientes: Index(['ID_Cliente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
Lojas: Index(['ID_Loja', 'Nome_Loja', 'Endereço', 'Telefone'], dtype='object')
Atendentes: Index(['ID_Atendente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
2025-02-01 17:07:37,762 | INFO | merge_tabelas | Merge das tabelas realizado com sucesso.
2025-02-01 17:07:37,762 | INFO | merge_tabelas | Coluna 'Receita_Total' criada.
2025-02-01 17:07:37,763 | INFO | merge_tabelas | Colunas renomeadas: Index(['ID Venda', 'ID Cliente', 'ID Produto', 'ID Loja', 'ID Atendente',
       'Quantidade', 'Data', 'Produto', 'Categoria', 'Preco', 'Nome_x',
       'Idade_x', 'Email_x', 'Telefone_x', 'Loja', 'Endereço', 'Telefone_y',
       'Nome_y', 'Idade_y', 'Email_y', 'Telefone', 'Receita_Total'],
      dtype='object')
2025-02-01 17:07:37,768 | INFO | merge_tabelas | Tabelas carregadas com sucesso.
2025-02-01 17:07:37,768 | INFO | merge_tabelas | Colunas disponíveis:
Vendas: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data'],
      dtype='object')
Produtos: Index(['ID_Produto', 'Nome_Produto', 'Categoria', 'Preço'], dtype='object')
Clientes: Index(['ID_Cliente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
Lojas: Index(['ID_Loja', 'Nome_Loja', 'Endereço', 'Telefone'], dtype='object')
Atendentes: Index(['ID_Atendente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
2025-02-01 17:07:37,773 | INFO | merge_tabelas | Merge das tabelas realizado com sucesso.
2025-02-01 17:07:37,773 | INFO | merge_tabelas | Coluna 'Receita_Total' criada.
2025-02-01 17:07:37,773 | INFO | merge_tabelas | Colunas renomeadas: Index(['ID Venda', 'ID Cliente', 'ID Produto', 'ID Loja', 'ID Atendente',
       'Quantidade', 'Data', 'Produto', 'Categoria', 'Preco', 'Nome_x',
       'Idade_x', 'Email_x', 'Telefone_x', 'Loja', 'Endereço', 'Telefone_y',
       'Nome_y', 'Idade_y', 'Email_y', 'Telefone', 'Receita_Total'],
      dtype='object')
2025-02-01 17:07:37,774 | INFO | Main | Gerar análises de vendas...
2025-02-01 17:07:37,780 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01_17-07-37.csv
2025-02-01 17:07:37,781 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
2025-02-01 17:07:37,781 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Produtos com Maior Receita
2025-02-01 17:07:37,984 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Produtos com Maior Receita.
2025-02-01 17:07:38,397 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_receita_2025-02-01_17-07-37.png
2025-02-01 17:07:40,243 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_produtos_mais_vendidos_2025-02-01_17-07-40.csv
2025-02-01 17:07:40,243 | INFO | AnaliseVendas | Ficheiro guardado: top10_produtos_mais_vendidos
2025-02-01 17:07:40,243 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Produtos Mais Vendidos
2025-02-01 17:07:40,365 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Produtos Mais Vendidos.
2025-02-01 17:07:40,734 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_vendas_2025-02-01_17-07-40.png
2025-02-01 17:07:41,440 | INFO | Main | Gerar análises de clientes...
2025-02-01 17:07:41,441 | ERROR | Main | Não foi possivel gerar todas as analises, erro: 'Cliente'
2025-02-01 17:09:18,939 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 17:09:18,944 | INFO | merge_tabelas | Tabelas carregadas com sucesso.
2025-02-01 17:09:18,944 | INFO | merge_tabelas | Colunas disponíveis:
Vendas: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data'],
      dtype='object')
Produtos: Index(['ID_Produto', 'Nome_Produto', 'Categoria', 'Preço'], dtype='object')
Clientes: Index(['ID_Cliente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
Lojas: Index(['ID_Loja', 'Nome_Loja', 'Endereço', 'Telefone'], dtype='object')
Atendentes: Index(['ID_Atendente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
2025-02-01 17:09:18,950 | INFO | merge_tabelas | Merge das tabelas realizado com sucesso.
2025-02-01 17:09:18,950 | INFO | merge_tabelas | Colunas após merge: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data', 'Nome_Produto', 'Categoria', 'Preço', 'Nome_x',
       'Idade_x', 'Email_x', 'Telefone_x', 'Nome_Loja', 'Endereço',
       'Telefone_y', 'Nome_y', 'Idade_y', 'Email_y', 'Telefone'],
      dtype='object')
2025-02-01 17:09:18,951 | INFO | merge_tabelas | Coluna 'Receita_Total' criada.
2025-02-01 17:09:18,951 | INFO | merge_tabelas | Colunas renomeadas: Index(['ID Venda', 'ID Cliente', 'ID Produto', 'ID Loja', 'ID Atendente',
       'Quantidade', 'Data', 'Produto', 'Categoria', 'Preco', 'Cliente',
       'Idade_x', 'Email_x', 'Telefone_x', 'Loja', 'Endereço', 'Telefone_y',
       'Atendente', 'Idade_y', 'Email_y', 'Telefone', 'Receita_Total'],
      dtype='object')
2025-02-01 17:09:18,951 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Cliente', 'ID Produto', 'ID Loja', 'ID Atendente',
       'Quantidade', 'Data', 'Produto', 'Categoria', 'Preco', 'Cliente',
       'Idade_x', 'Email_x', 'Telefone_x', 'Loja', 'Endereço', 'Telefone_y',
       'Atendente', 'Idade_y', 'Email_y', 'Telefone', 'Receita_Total'],
      dtype='object')
2025-02-01 17:09:18,951 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 17:09:18,956 | INFO | merge_tabelas | Tabelas carregadas com sucesso.
2025-02-01 17:09:18,957 | INFO | merge_tabelas | Colunas disponíveis:
Vendas: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data'],
      dtype='object')
Produtos: Index(['ID_Produto', 'Nome_Produto', 'Categoria', 'Preço'], dtype='object')
Clientes: Index(['ID_Cliente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
Lojas: Index(['ID_Loja', 'Nome_Loja', 'Endereço', 'Telefone'], dtype='object')
Atendentes: Index(['ID_Atendente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
2025-02-01 17:09:18,961 | INFO | merge_tabelas | Merge das tabelas realizado com sucesso.
2025-02-01 17:09:18,962 | INFO | merge_tabelas | Colunas após merge: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data', 'Nome_Produto', 'Categoria', 'Preço', 'Nome_x',
       'Idade_x', 'Email_x', 'Telefone_x', 'Nome_Loja', 'Endereço',
       'Telefone_y', 'Nome_y', 'Idade_y', 'Email_y', 'Telefone'],
      dtype='object')
2025-02-01 17:09:18,962 | INFO | merge_tabelas | Coluna 'Receita_Total' criada.
2025-02-01 17:09:18,962 | INFO | merge_tabelas | Colunas renomeadas: Index(['ID Venda', 'ID Cliente', 'ID Produto', 'ID Loja', 'ID Atendente',
       'Quantidade', 'Data', 'Produto', 'Categoria', 'Preco', 'Cliente',
       'Idade_x', 'Email_x', 'Telefone_x', 'Loja', 'Endereço', 'Telefone_y',
       'Atendente', 'Idade_y', 'Email_y', 'Telefone', 'Receita_Total'],
      dtype='object')
2025-02-01 17:09:18,967 | INFO | merge_tabelas | Tabelas carregadas com sucesso.
2025-02-01 17:09:18,967 | INFO | merge_tabelas | Colunas disponíveis:
Vendas: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data'],
      dtype='object')
Produtos: Index(['ID_Produto', 'Nome_Produto', 'Categoria', 'Preço'], dtype='object')
Clientes: Index(['ID_Cliente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
Lojas: Index(['ID_Loja', 'Nome_Loja', 'Endereço', 'Telefone'], dtype='object')
Atendentes: Index(['ID_Atendente', 'Nome', 'Idade', 'Email', 'Telefone'], dtype='object')
2025-02-01 17:09:18,972 | INFO | merge_tabelas | Merge das tabelas realizado com sucesso.
2025-02-01 17:09:18,972 | INFO | merge_tabelas | Colunas após merge: Index(['ID_Venda', 'ID_Cliente', 'ID_Produto', 'ID_Loja', 'ID_Atendente',
       'Quantidade', 'Data', 'Nome_Produto', 'Categoria', 'Preço', 'Nome_x',
       'Idade_x', 'Email_x', 'Telefone_x', 'Nome_Loja', 'Endereço',
       'Telefone_y', 'Nome_y', 'Idade_y', 'Email_y', 'Telefone'],
      dtype='object')
2025-02-01 17:09:18,972 | INFO | merge_tabelas | Coluna 'Receita_Total' criada.
2025-02-01 17:09:18,973 | INFO | merge_tabelas | Colunas renomeadas: Index(['ID Venda', 'ID Cliente', 'ID Produto', 'ID Loja', 'ID Atendente',
       'Quantidade', 'Data', 'Produto', 'Categoria', 'Preco', 'Cliente',
